Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,True Target Ratio Objective,True Stiffness Objective,Feasibility Score,Stability Score
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
100000001000000100000100101010010101,0.1928604960063716,-75.31185803094718,0.9643024800318579,640150.793263051,1.0,1.0
110000001000000100000101001010001101,0.3267511029441201,-82.64884323664788,0.9647399142780217,703652.4940322593,0.6000000000000001,0.9
100000001000000100000100101010010101,0.1928604960063716,-75.31185803094718,0.9643024800318579,640150.793263051,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001010000011000101001110001101,0.0,-53.21342441674865,0.0,452314.1075423635,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101001110001101,0.0728262713374023,-59.15075730073456,0.36413135668701146,502781.43705624377,1.0,1.0
100010001000000100000100101010010101,0.23651939335477293,-78.67484161758615,0.9403219342537237,669148.0213047665,0.8,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000011000101001100011101,0.057402722085439215,-57.559638810950915,0.2870136104271961,489256.92989308276,1.0,1.0
101010001000000001000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
110000001000000100000100101010010101,0.3052534367760176,-81.22108588838253,0.971645309839197,691322.0872371211,0.6000000000000001,1.0
101000001000000101000101001010011101,0.08607515589570339,-61.27990667417598,0.4303757794785169,520879.20673049585,1.0,1.0
110000001000000100000101001010001101,0.3267511029441201,-82.64884323664788,0.9647399142780217,703652.4940322593,0.6000000000000001,0.9
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001000000111000101001000011101,0.08607515589570336,-59.59495352618651,0.4303757794785168,506557.10497258534,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101010001000000001000101101010001101,0.08607515589570339,-61.27990667417598,0.4303757794785169,520879.20673049585,1.0,1.0
101000001000000111000101001110001101,0.0728262713374023,-59.15075730073456,0.36413135668701146,502781.43705624377,1.0,1.0
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-62.075904111297845,0.43451863179526273,527645.1849460317,1.0,1.0
101000001000000101000101001010011101,0.08607515589570339,-61.27990667417598,0.4303757794785169,520879.20673049585,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001010000011000101001100011101,0.047553972009845055,-53.783413943327325,0.2377698600492253,457159.0185182823,1.0,1.0
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000011000101001100011101,0.057402722085439215,-57.559638810950915,0.2870136104271961,489256.92989308276,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
110000001000000100000101001010001101,0.3267511029441201,-82.64884323664788,0.9647399142780217,703652.4940322593,0.6000000000000001,0.9
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000111000101001110001101,0.0728262713374023,-59.15075730073456,0.36413135668701146,502781.43705624377,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000101000101011010001101,0.15414657307191532,-67.33770852663464,0.5284578328394356,572782.3900316787,0.8,1.0
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001000000111000101101010001101,0.06697001124033955,-58.30308146850388,0.3348500562016977,495576.192482283,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000011000101001110001101,0.04940593026310123,-57.06154278456522,0.24702965131550614,485023.11366880435,1.0,1.0
101000001000000111000101001100011101,0.07877564166066542,-59.528749403815006,0.3938782083033271,505994.36993242754,1.0,1.0
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001000000011000101001110011101,0.047553972009845055,-53.783413943327325,0.2377698600492253,457159.0185182823,1.0,1.0
101000001000000111000101101010001101,0.06697001124033955,-58.30308146850388,0.3348500562016977,495576.192482283,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101001110001101,0.0728262713374023,-59.15075730073456,0.36413135668701146,502781.43705624377,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101010001000000001000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000101000101101010001101,0.08690372635905255,-62.075904111297845,0.43451863179526273,527645.1849460317,1.0,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101001110001101,0.0728262713374023,-59.15075730073456,0.36413135668701146,502781.43705624377,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-62.075904111297845,0.43451863179526273,527645.1849460317,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
